_id,Timestamp,Redemption Count,Sales Count
41610,2023-11-10T09:45:00,6,3
41611,2023-11-10T09:30:00,18,9
41612,2023-11-10T09:15:00,145,141
41613,2023-11-10T09:00:00,16,17
41614,2023-11-10T08:45:00,3,3
41615,2023-11-10T08:30:00,10,3
41616,2023-11-10T08:15:00,38,18
41617,2023-11-10T08:00:00,6,1
41618,2023-11-10T07:45:00,1,1
41619,2023-11-10T07:30:00,10,0
41620,2023-11-10T07:15:00,1,0
41621,2023-11-10T07:00:00,2,2
41622,2023-11-10T06:45:00,1,1
41623,2023-11-10T06:30:00,14,4
41624,2023-11-10T06:15:00,7,5
41625,2023-11-10T01:00:00,0,2
41626,2023-11-09T23:30:00,6,0
41627,2023-11-09T23:00:00,6,2
41628,2023-11-09T22:45:00,1,2
41629,2023-11-09T22:30:00,9,6
41630,2023-11-09T22:15:00,1,0
41631,2023-11-09T22:00:00,2,2
41632,2023-11-09T21:45:00,1,3
41633,2023-11-09T21:30:00,11,7
41634,2023-11-09T21:15:00,5,1
41635,2023-11-09T21:00:00,0,1
41636,2023-11-09T20:30:00,11,13
41637,2023-11-09T20:15:00,3,3
41638,2023-11-09T20:00:00,5,8
41639,2023-11-09T19:30:00,21,7
41640,2023-11-09T19:15:00,13,12
41641,2023-11-09T19:00:00,5,2
41642,2023-11-09T18:45:00,0,1
41643,2023-11-09T18:30:00,22,13
41644,2023-11-09T18:15:00,5,4
41645,2023-11-09T18:00:00,18,7
41646,2023-11-09T17:45:00,3,2
41647,2023-11-09T17:30:00,37,18
41648,2023-11-09T17:15:00,4,1
41649,2023-11-09T17:00:00,9,9
41650,2023-11-09T16:45:00,6,6
41651,2023-11-09T16:30:00,41,35
41652,2023-11-09T16:15:00,20,19
41653,2023-11-09T16:00:00,46,56
41654,2023-11-09T15:45:00,16,14
41655,2023-11-09T15:30:00,54,74
41656,2023-11-09T15:15:00,41,43
41657,2023-11-09T15:00:00,31,32
41658,2023-11-09T14:45:00,25,23
41659,2023-11-09T14:30:00,60,50
41660,2023-11-09T14:15:00,11,17
41661,2023-11-09T14:00:00,35,19
41662,2023-11-09T13:45:00,11,11
41663,2023-11-09T13:30:00,48,41
41664,2023-11-09T13:15:00,13,9
41665,2023-11-09T13:00:00,17,19
41666,2023-11-09T12:45:00,13,12
41667,2023-11-09T12:30:00,13,8
41668,2023-11-09T12:15:00,15,12
41669,2023-11-09T12:00:00,21,24
41670,2023-11-09T11:45:00,3,3
41671,2023-11-09T11:30:00,19,36
41672,2023-11-09T11:15:00,9,11
41673,2023-11-09T11:00:00,10,9
41674,2023-11-09T10:45:00,0,1
41675,2023-11-09T10:30:00,27,20
41676,2023-11-09T10:15:00,1,0
41677,2023-11-09T10:00:00,2,11
41678,2023-11-09T09:45:00,6,21
41679,2023-11-09T09:30:00,8,5
41680,2023-11-09T09:15:00,7,4
41681,2023-11-09T09:00:00,6,3
41682,2023-11-09T08:45:00,2,0
41683,2023-11-09T08:30:00,14,12
41684,2023-11-09T08:15:00,33,3
41685,2023-11-09T08:00:00,6,4
41686,2023-11-09T07:45:00,2,0
41687,2023-11-09T07:30:00,21,28
41688,2023-11-09T07:15:00,3,0
41689,2023-11-09T07:00:00,5,2
41690,2023-11-09T06:45:00,1,0
41691,2023-11-09T06:30:00,27,6
41692,2023-11-08T23:30:00,4,1
41693,2023-11-08T23:00:00,3,0
41694,2023-11-08T22:45:00,3,0
41695,2023-11-08T22:30:00,5,0
41696,2023-11-08T22:15:00,3,10
41697,2023-11-08T22:00:00,4,4
41698,2023-11-08T21:45:00,1,0
41699,2023-11-08T21:30:00,12,1
41700,2023-11-08T21:15:00,4,15
41701,2023-11-08T21:00:00,7,6
41702,2023-11-08T20:30:00,6,20
41703,2023-11-08T20:15:00,2,0
41704,2023-11-08T20:00:00,1,0
41705,2023-11-08T19:30:00,20,13
41706,2023-11-08T19:15:00,7,1
41707,2023-11-08T19:00:00,1,0
41708,2023-11-08T18:45:00,1,0
41709,2023-11-08T18:30:00,8,1
41710,2023-11-08T18:15:00,1,1
41711,2023-11-08T18:00:00,13,1
41712,2023-11-08T17:45:00,2,1
41713,2023-11-08T17:30:00,26,14
41714,2023-11-08T17:15:00,3,2
41715,2023-11-08T17:00:00,11,28
41716,2023-11-08T16:45:00,2,2
41717,2023-11-08T16:30:00,431,413
41718,2023-11-08T16:15:00,5,0
41719,2023-11-08T16:00:00,9,0
41720,2023-11-08T15:45:00,16,13
41721,2023-11-08T15:30:00,13,2
41722,2023-11-08T15:15:00,6,0
41723,2023-11-08T15:00:00,2,6
41724,2023-11-08T14:45:00,1,0
41725,2023-11-08T14:30:00,17,2
41726,2023-11-08T14:15:00,9,5
41727,2023-11-08T14:00:00,11,8
41728,2023-11-08T13:45:00,1,1
41729,2023-11-08T13:30:00,16,10
41730,2023-11-08T13:15:00,5,2
41731,2023-11-08T13:00:00,4,2
41732,2023-11-08T12:45:00,2,2
41733,2023-11-08T12:30:00,11,8
41734,2023-11-08T12:15:00,15,23
41735,2023-11-08T12:00:00,13,2
41736,2023-11-08T11:45:00,6,2
41737,2023-11-08T11:30:00,12,27
41738,2023-11-08T11:15:00,7,5
41739,2023-11-08T11:00:00,10,12
41740,2023-11-08T10:45:00,31,31
41741,2023-11-08T10:30:00,14,24
41742,2023-11-08T10:15:00,9,9
41743,2023-11-08T10:00:00,10,10
41744,2023-11-08T09:30:00,9,23
41745,2023-11-08T09:15:00,12,10
41746,2023-11-08T09:00:00,12,4
41747,2023-11-08T08:45:00,1,0
41748,2023-11-08T08:30:00,1,0
41749,2023-11-08T08:15:00,49,16
41750,2023-11-08T08:00:00,6,5
41751,2023-11-08T07:45:00,2,2
41752,2023-11-08T07:30:00,12,14
41753,2023-11-08T07:15:00,3,2
41754,2023-11-08T07:00:00,16,10
41755,2023-11-08T06:45:00,0,2
41756,2023-11-08T06:30:00,22,4
41757,2023-11-08T06:15:00,0,2
41758,2023-11-08T00:15:00,0,2
41759,2023-11-07T23:00:00,2,1
41760,2023-11-07T22:45:00,2,0
41761,2023-11-07T22:30:00,9,5
41762,2023-11-07T22:15:00,3,11
41763,2023-11-07T22:00:00,3,2
41764,2023-11-07T21:30:00,10,11
41765,2023-11-07T21:15:00,5,2
41766,2023-11-07T20:30:00,23,15
41767,2023-11-07T20:15:00,1,0
41768,2023-11-07T20:00:00,2,0
41769,2023-11-07T19:45:00,0,4
41770,2023-11-07T19:30:00,14,2
41771,2023-11-07T19:15:00,9,5
41772,2023-11-07T19:00:00,1,1
41773,2023-11-07T18:45:00,2,1
41774,2023-11-07T18:30:00,17,26
41775,2023-11-07T18:15:00,2,2
41776,2023-11-07T18:00:00,16,18
41777,2023-11-07T17:45:00,8,7
41778,2023-11-07T17:30:00,31,17
41779,2023-11-07T17:15:00,23,25
41780,2023-11-07T16:45:00,4,4
41781,2023-11-07T16:30:00,20,5
41782,2023-11-07T16:15:00,13,9
41783,2023-11-07T16:00:00,29,21
41784,2023-11-07T15:45:00,26,23
41785,2023-11-07T15:30:00,30,34
41786,2023-11-07T15:15:00,20,17
41787,2023-11-07T15:00:00,12,10
41788,2023-11-07T14:45:00,7,14
41789,2023-11-07T14:30:00,36,35
41790,2023-11-07T14:15:00,16,17
41791,2023-11-07T14:00:00,15,12
41792,2023-11-07T13:45:00,11,9
41793,2023-11-07T13:30:00,30,16
41794,2023-11-07T13:15:00,17,17
41795,2023-11-07T13:00:00,20,19
41796,2023-11-07T12:45:00,6,6
41797,2023-11-07T12:30:00,19,28
41798,2023-11-07T12:15:00,26,24
41799,2023-11-07T12:00:00,10,16
41800,2023-11-07T11:45:00,24,26
41801,2023-11-07T11:30:00,28,32
41802,2023-11-07T11:15:00,11,14
41803,2023-11-07T11:00:00,11,11
41804,2023-11-07T10:45:00,2,1
41805,2023-11-07T10:30:00,18,9
41806,2023-11-07T10:15:00,7,26
41807,2023-11-07T10:00:00,2,2
41808,2023-11-07T09:45:00,3,3
41809,2023-11-07T09:30:00,9,5
41810,2023-11-07T09:15:00,9,6
41811,2023-11-07T09:00:00,11,5
41812,2023-11-07T08:45:00,4,1
41813,2023-11-07T08:30:00,4,4
41814,2023-11-07T08:15:00,42,14
41815,2023-11-07T08:00:00,7,0
41816,2023-11-07T07:45:00,2,1
41817,2023-11-07T07:30:00,9,3
41818,2023-11-07T07:15:00,7,0
41819,2023-11-07T07:00:00,4,1
41820,2023-11-07T06:45:00,2,2
41821,2023-11-07T06:30:00,31,12
41822,2023-11-07T00:00:00,0,2
41823,2023-11-06T23:30:00,2,0
41824,2023-11-06T23:15:00,1,1
41825,2023-11-06T22:45:00,1,0
41826,2023-11-06T22:30:00,3,3
41827,2023-11-06T22:15:00,1,0
41828,2023-11-06T22:00:00,4,9
41829,2023-11-06T21:30:00,4,0
41830,2023-11-06T21:15:00,4,0
41831,2023-11-06T20:30:00,8,22
41832,2023-11-06T20:15:00,1,0
41833,2023-11-06T20:00:00,3,6
41834,2023-11-06T19:45:00,2,1
41835,2023-11-06T19:30:00,15,10
41836,2023-11-06T19:15:00,10,4
41837,2023-11-06T19:00:00,2,1
41838,2023-11-06T18:45:00,1,0
41839,2023-11-06T18:30:00,16,6
41840,2023-11-06T18:15:00,2,2
41841,2023-11-06T18:00:00,10,0
41842,2023-11-06T17:45:00,3,4
41843,2023-11-06T17:30:00,25,25
41844,2023-11-06T17:15:00,10,2
41845,2023-11-06T17:00:00,2,1
41846,2023-11-06T16:45:00,7,5
41847,2023-11-06T16:30:00,23,3
41848,2023-11-06T16:15:00,11,9
41849,2023-11-06T16:00:00,15,5
41850,2023-11-06T15:45:00,4,1
41851,2023-11-06T15:30:00,16,12
41852,2023-11-06T15:15:00,13,5
41853,2023-11-06T15:00:00,7,26
41854,2023-11-06T14:45:00,3,3
41855,2023-11-06T14:30:00,27,36
41856,2023-11-06T14:15:00,9,8
41857,2023-11-06T14:00:00,37,28
41858,2023-11-06T13:45:00,21,26
41859,2023-11-06T13:30:00,28,15
41860,2023-11-06T13:15:00,16,12
41861,2023-11-06T13:00:00,4,4
41862,2023-11-06T12:45:00,8,8
41863,2023-11-06T12:30:00,19,15
41864,2023-11-06T12:15:00,20,11
41865,2023-11-06T12:00:00,27,20
41866,2023-11-06T11:30:00,19,11
41867,2023-11-06T11:15:00,17,27
41868,2023-11-06T11:00:00,8,8
41869,2023-11-06T10:45:00,0,1
41870,2023-11-06T10:30:00,15,34
41871,2023-11-06T10:15:00,12,8
41872,2023-11-06T10:00:00,40,61
41873,2023-11-06T09:45:00,0,11
41874,2023-11-06T09:30:00,21,8
41875,2023-11-06T09:15:00,2,1
41876,2023-11-06T09:00:00,13,7
41877,2023-11-06T08:45:00,1,1
41878,2023-11-06T08:30:00,2,1
41879,2023-11-06T08:15:00,40,11
41880,2023-11-06T08:00:00,9,4
41881,2023-11-06T07:45:00,1,0
41882,2023-11-06T07:30:00,9,2
41883,2023-11-06T07:15:00,2,0
41884,2023-11-06T07:00:00,5,10
41885,2023-11-06T06:45:00,1,0
41886,2023-11-06T06:30:00,33,16
41887,2023-11-06T00:15:00,0,6
41888,2023-11-05T23:30:00,1,0
41889,2023-11-05T23:15:00,1,4
41890,2023-11-05T23:00:00,4,1
41891,2023-11-05T22:45:00,1,0
41892,2023-11-05T22:30:00,2,0
41893,2023-11-05T22:15:00,1,0
41894,2023-11-05T22:00:00,1,4
41895,2023-11-05T21:30:00,3,0
41896,2023-11-05T21:15:00,14,10
41897,2023-11-05T20:30:00,6,2
41898,2023-11-05T20:15:00,3,2
41899,2023-11-05T19:30:00,22,16
41900,2023-11-05T19:15:00,3,7
41901,2023-11-05T19:00:00,8,3
41902,2023-11-05T18:45:00,5,5
41903,2023-11-05T18:30:00,15,7
41904,2023-11-05T18:15:00,10,10
41905,2023-11-05T18:00:00,10,7
41906,2023-11-05T17:45:00,15,14
41907,2023-11-05T17:30:00,27,13
41908,2023-11-05T17:15:00,12,5
41909,2023-11-05T17:00:00,40,38
41910,2023-11-05T16:45:00,24,27
41911,2023-11-05T16:30:00,46,40
41912,2023-11-05T16:15:00,44,43
41913,2023-11-05T16:00:00,62,54
41914,2023-11-05T15:45:00,66,62
41915,2023-11-05T15:30:00,97,72
41916,2023-11-05T15:15:00,68,60
41917,2023-11-05T15:00:00,52,49
41918,2023-11-05T14:45:00,41,37
41919,2023-11-05T14:30:00,87,93
41920,2023-11-05T14:15:00,60,64
41921,2023-11-05T14:00:00,74,79
41922,2023-11-05T13:45:00,58,64
41923,2023-11-05T13:30:00,97,87
41924,2023-11-05T13:15:00,79,66
41925,2023-11-05T13:00:00,45,40
41926,2023-11-05T12:45:00,42,42
41927,2023-11-05T12:30:00,49,44
41928,2023-11-05T12:15:00,55,59
41929,2023-11-05T12:00:00,59,59
41930,2023-11-05T11:45:00,61,71
41931,2023-11-05T11:30:00,108,84
41932,2023-11-05T11:15:00,46,35
41933,2023-11-05T11:00:00,26,29
41934,2023-11-05T10:45:00,14,25
41935,2023-11-05T10:30:00,34,31
41936,2023-11-05T10:15:00,37,59
41937,2023-11-05T10:00:00,15,19
41938,2023-11-05T09:45:00,5,9
41939,2023-11-05T09:30:00,43,32
41940,2023-11-05T09:15:00,10,6
41941,2023-11-05T09:00:00,22,21
41942,2023-11-05T08:45:00,15,33
41943,2023-11-05T08:30:00,0,6
41944,2023-11-05T08:15:00,13,19
41945,2023-11-05T08:00:00,3,3
41946,2023-11-05T07:30:00,3,3
41947,2023-11-05T07:15:00,1,1
41948,2023-11-05T07:00:00,3,1
41949,2023-11-05T06:45:00,2,0
41950,2023-11-05T06:30:00,1,1
41951,2023-11-05T04:30:00,0,1
41952,2023-11-05T01:45:00,0,3
41953,2023-11-05T00:15:00,0,2
41954,2023-11-04T23:30:00,6,2
41955,2023-11-04T23:00:00,7,7
41956,2023-11-04T22:45:00,3,3
41957,2023-11-04T22:30:00,16,9
41958,2023-11-04T22:15:00,22,30
41959,2023-11-04T21:30:00,9,7
41960,2023-11-04T21:15:00,7,4
41961,2023-11-04T20:45:00,3,2
41962,2023-11-04T20:30:00,9,7
41963,2023-11-04T20:15:00,16,5
41964,2023-11-04T20:00:00,7,9
41965,2023-11-04T19:45:00,7,5
41966,2023-11-04T19:30:00,25,21
41967,2023-11-04T19:15:00,14,15
41968,2023-11-04T19:00:00,17,10
41969,2023-11-04T18:45:00,0,10
41970,2023-11-04T18:30:00,29,42
41971,2023-11-04T18:15:00,19,18
41972,2023-11-04T18:00:00,29,25
41973,2023-11-04T17:45:00,11,9
41974,2023-11-04T17:30:00,69,69
41975,2023-11-04T17:15:00,47,41
41976,2023-11-04T17:00:00,26,31
41977,2023-11-04T16:45:00,24,24
41978,2023-11-04T16:30:00,81,54
41979,2023-11-04T16:15:00,38,38
41980,2023-11-04T16:00:00,69,68
41981,2023-11-04T15:45:00,47,36
41982,2023-11-04T15:30:00,76,44
41983,2023-11-04T15:15:00,44,39
41984,2023-11-04T15:00:00,61,47
41985,2023-11-04T14:45:00,44,43
41986,2023-11-04T14:30:00,65,69
41987,2023-11-04T14:15:00,47,44
41988,2023-11-04T14:00:00,45,57
41989,2023-11-04T13:45:00,58,79
41990,2023-11-04T13:30:00,67,47
41991,2023-11-04T13:15:00,65,63
41992,2023-11-04T13:00:00,18,25
41993,2023-11-04T12:45:00,13,20
41994,2023-11-04T12:30:00,43,34
41995,2023-11-04T12:15:00,16,19
41996,2023-11-04T12:00:00,50,48
41997,2023-11-04T11:45:00,15,15
41998,2023-11-04T11:30:00,34,26
41999,2023-11-04T11:15:00,16,10
42000,2023-11-04T11:00:00,14,14
42001,2023-11-04T10:45:00,12,15
42002,2023-11-04T10:30:00,43,26
42003,2023-11-04T10:15:00,10,6
42004,2023-11-04T10:00:00,5,5
42005,2023-11-04T09:45:00,3,3
42006,2023-11-04T09:30:00,14,7
42007,2023-11-04T09:15:00,7,0
42008,2023-11-04T09:00:00,9,14
42009,2023-11-04T08:15:00,4,0
42010,2023-11-04T07:30:00,4,1
42011,2023-11-04T07:00:00,2,4
42012,2023-11-04T06:30:00,9,7
42013,2023-11-04T03:30:00,0,1
42014,2023-11-04T02:45:00,0,2
42015,2023-11-04T00:15:00,0,2
42016,2023-11-04T00:00:00,0,1
42017,2023-11-03T23:30:00,15,0
42018,2023-11-03T23:15:00,1,0
42019,2023-11-03T23:00:00,3,2
42020,2023-11-03T22:45:00,3,0
42021,2023-11-03T22:30:00,5,1
42022,2023-11-03T22:15:00,3,2
42023,2023-11-03T22:00:00,0,2
42024,2023-11-03T21:45:00,8,6
42025,2023-11-03T21:30:00,13,5
42026,2023-11-03T21:15:00,5,1
42027,2023-11-03T21:00:00,4,2
42028,2023-11-03T20:30:00,20,26
42029,2023-11-03T20:15:00,8,6
42030,2023-11-03T20:00:00,4,4
42031,2023-11-03T19:45:00,5,7
42032,2023-11-03T19:30:00,10,15
42033,2023-11-03T19:15:00,16,21
42034,2023-11-03T19:00:00,8,10
42035,2023-11-03T18:45:00,0,2
42036,2023-11-03T18:30:00,34,24
42037,2023-11-03T18:15:00,9,9
42038,2023-11-03T18:00:00,30,20
42039,2023-11-03T17:45:00,24,22
42040,2023-11-03T17:30:00,36,26
42041,2023-11-03T17:15:00,29,21
42042,2023-11-03T17:00:00,36,23
42043,2023-11-03T16:45:00,31,28
42044,2023-11-03T16:30:00,50,38
42045,2023-11-03T16:15:00,27,29
42046,2023-11-03T16:00:00,23,33
42047,2023-11-03T15:45:00,19,17
42048,2023-11-03T15:30:00,56,43
42049,2023-11-03T15:15:00,24,18
42050,2023-11-03T15:00:00,18,18
42051,2023-11-03T14:45:00,17,21
42052,2023-11-03T14:30:00,49,45
42053,2023-11-03T14:15:00,17,41
42054,2023-11-03T14:00:00,34,33
42055,2023-11-03T13:45:00,43,38
42056,2023-11-03T13:30:00,40,24
42057,2023-11-03T13:15:00,28,25
42058,2023-11-03T13:00:00,27,27
42059,2023-11-03T12:45:00,14,20
42060,2023-11-03T12:30:00,32,28
42061,2023-11-03T12:15:00,6,4
42062,2023-11-03T12:00:00,36,43
42063,2023-11-03T11:45:00,15,15
42064,2023-11-03T11:30:00,43,37
42065,2023-11-03T11:15:00,44,39
42066,2023-11-03T11:00:00,13,11
42067,2023-11-03T10:45:00,9,9
42068,2023-11-03T10:30:00,65,51
42069,2023-11-03T10:15:00,15,12
42070,2023-11-03T10:00:00,6,4
42071,2023-11-03T09:45:00,1,0
42072,2023-11-03T09:30:00,12,16
42073,2023-11-03T09:15:00,8,4
42074,2023-11-03T09:00:00,17,19
42075,2023-11-03T08:45:00,2,0
42076,2023-11-03T08:30:00,4,1
42077,2023-11-03T08:15:00,40,17
42078,2023-11-03T08:00:00,1,3
42079,2023-11-03T07:45:00,1,0
42080,2023-11-03T07:30:00,14,12
42081,2023-11-03T07:15:00,1,0
42082,2023-11-03T07:00:00,5,1
42083,2023-11-03T06:30:00,19,8
42084,2023-11-03T06:15:00,7,5
42085,2023-11-02T23:30:00,4,21
42086,2023-11-02T23:15:00,3,0
42087,2023-11-02T23:00:00,3,1
42088,2023-11-02T22:45:00,1,0
42089,2023-11-02T22:30:00,7,21
42090,2023-11-02T22:15:00,6,5
42091,2023-11-02T21:45:00,2,10
42092,2023-11-02T21:30:00,11,2
42093,2023-11-02T21:15:00,3,2
42094,2023-11-02T20:45:00,0,2
42095,2023-11-02T20:30:00,10,6
42096,2023-11-02T20:15:00,5,6
42097,2023-11-02T20:00:00,2,2
42098,2023-11-02T19:45:00,6,6
42099,2023-11-02T19:30:00,11,6
42100,2023-11-02T19:15:00,3,4
42101,2023-11-02T18:45:00,5,5
42102,2023-11-02T18:30:00,21,11
42103,2023-11-02T18:15:00,6,3
42104,2023-11-02T18:00:00,26,18
42105,2023-11-02T17:45:00,15,14
42106,2023-11-02T17:30:00,40,44
42107,2023-11-02T17:15:00,25,20
42108,2023-11-02T17:00:00,30,27
42109,2023-11-02T16:45:00,3,2
42110,2023-11-02T16:30:00,43,27
42111,2023-11-02T16:15:00,16,14
42112,2023-11-02T16:00:00,25,24
42113,2023-11-02T15:45:00,5,6
42114,2023-11-02T15:30:00,45,29
42115,2023-11-02T15:15:00,33,31
42116,2023-11-02T15:00:00,12,13
42117,2023-11-02T14:45:00,2,2
42118,2023-11-02T14:30:00,21,10
42119,2023-11-02T14:15:00,19,17
42120,2023-11-02T14:00:00,31,26
42121,2023-11-02T13:45:00,28,19
42122,2023-11-02T13:30:00,21,26
42123,2023-11-02T13:15:00,19,18
42124,2023-11-02T13:00:00,10,16
42125,2023-11-02T12:45:00,12,12
42126,2023-11-02T12:30:00,40,25
42127,2023-11-02T12:15:00,24,18
42128,2023-11-02T12:00:00,37,39
42129,2023-11-02T11:45:00,33,33
42130,2023-11-02T11:30:00,21,15
42131,2023-11-02T11:15:00,21,20
42132,2023-11-02T11:00:00,11,13
42133,2023-11-02T10:45:00,6,6
42134,2023-11-02T10:30:00,15,10
42135,2023-11-02T10:15:00,5,14
42136,2023-11-02T10:00:00,6,6
42137,2023-11-02T09:45:00,1,6
42138,2023-11-02T09:30:00,14,16
42139,2023-11-02T09:15:00,10,19
42140,2023-11-02T09:00:00,7,6
42141,2023-11-02T08:45:00,10,8
42142,2023-11-02T08:30:00,4,2
42143,2023-11-02T08:15:00,35,25
42144,2023-11-02T08:00:00,7,1
42145,2023-11-02T07:45:00,1,0
42146,2023-11-02T07:30:00,10,5
42147,2023-11-02T07:15:00,6,0
42148,2023-11-02T07:00:00,7,0
42149,2023-11-02T06:30:00,33,13
42150,2023-11-01T23:30:00,1,1
42151,2023-11-01T23:15:00,1,3
42152,2023-11-01T22:45:00,1,0
42153,2023-11-01T22:30:00,2,1
42154,2023-11-01T22:15:00,0,2
42155,2023-11-01T22:00:00,3,0
42156,2023-11-01T21:45:00,4,2
42157,2023-11-01T21:30:00,11,6
42158,2023-11-01T21:15:00,2,1
42159,2023-11-01T21:00:00,5,5
42160,2023-11-01T20:45:00,2,2
42161,2023-11-01T20:30:00,19,26
42162,2023-11-01T20:15:00,2,2
42163,2023-11-01T20:00:00,0,2
42164,2023-11-01T19:45:00,3,4
42165,2023-11-01T19:30:00,23,12
42166,2023-11-01T19:15:00,6,5
42167,2023-11-01T19:00:00,7,7
42168,2023-11-01T18:45:00,1,1
42169,2023-11-01T18:30:00,24,22
42170,2023-11-01T18:15:00,3,0
42171,2023-11-01T18:00:00,23,37
42172,2023-11-01T17:45:00,8,8
42173,2023-11-01T17:30:00,41,33
42174,2023-11-01T17:15:00,11,7
42175,2023-11-01T17:00:00,11,11
42176,2023-11-01T16:45:00,6,8
42177,2023-11-01T16:30:00,28,20
42178,2023-11-01T16:15:00,20,19
42179,2023-11-01T16:00:00,35,26
42180,2023-11-01T15:45:00,23,19
42181,2023-11-01T15:30:00,44,24
42182,2023-11-01T15:15:00,26,23
42183,2023-11-01T15:00:00,17,17
42184,2023-11-01T14:45:00,7,7
42185,2023-11-01T14:30:00,29,18
42186,2023-11-01T14:15:00,23,29
42187,2023-11-01T14:00:00,34,31
42188,2023-11-01T13:45:00,29,35
42189,2023-11-01T13:30:00,14,20
42190,2023-11-01T13:15:00,12,14
42191,2023-11-01T13:00:00,16,13
42192,2023-11-01T12:45:00,14,13
42193,2023-11-01T12:30:00,20,19
42194,2023-11-01T12:15:00,13,16
42195,2023-11-01T12:00:00,30,37
42196,2023-11-01T11:45:00,18,14
42197,2023-11-01T11:30:00,34,24
42198,2023-11-01T11:15:00,5,3
42199,2023-11-01T11:00:00,4,6
42200,2023-11-01T10:45:00,35,35
42201,2023-11-01T10:30:00,9,5
42202,2023-11-01T10:15:00,38,39
42203,2023-11-01T10:00:00,6,5
42204,2023-11-01T09:30:00,13,24
42205,2023-11-01T09:15:00,2,0
42206,2023-11-01T09:00:00,11,8
42207,2023-11-01T08:45:00,4,2
42208,2023-11-01T08:30:00,21,19
42209,2023-11-01T08:15:00,23,8
42210,2023-11-01T08:00:00,5,4
42211,2023-11-01T07:45:00,1,0
42212,2023-11-01T07:30:00,10,5
42213,2023-11-01T07:15:00,7,0
42214,2023-11-01T07:00:00,8,1
42215,2023-11-01T06:45:00,2,10
42216,2023-11-01T06:30:00,11,20
42217,2023-11-01T00:00:00,0,4
42218,2023-10-31T23:30:00,4,3
42219,2023-10-31T23:15:00,2,0
42220,2023-10-31T23:00:00,3,1
42221,2023-10-31T22:45:00,1,0
42222,2023-10-31T22:30:00,2,0
42223,2023-10-31T22:15:00,6,11
42224,2023-10-31T22:00:00,1,3
42225,2023-10-31T21:45:00,1,3
42226,2023-10-31T21:30:00,7,4
42227,2023-10-31T21:15:00,3,0
42228,2023-10-31T21:00:00,1,0
42229,2023-10-31T20:45:00,1,0
42230,2023-10-31T20:30:00,11,3
42231,2023-10-31T20:15:00,5,5
42232,2023-10-31T20:00:00,9,6
42233,2023-10-31T19:30:00,17,8
42234,2023-10-31T19:15:00,12,10
42235,2023-10-31T19:00:00,13,28
42236,2023-10-31T18:45:00,6,6
42237,2023-10-31T18:30:00,34,20
42238,2023-10-31T18:15:00,8,10
42239,2023-10-31T18:00:00,42,36
42240,2023-10-31T17:45:00,26,19
42241,2023-10-31T17:30:00,174,81
42242,2023-10-31T17:15:00,41,62
42243,2023-10-31T17:00:00,22,31
42244,2023-10-31T16:45:00,15,18
42245,2023-10-31T16:30:00,60,58
42246,2023-10-31T16:15:00,20,28
42247,2023-10-31T16:00:00,33,36
42248,2023-10-31T15:45:00,16,21
42249,2023-10-31T15:30:00,86,92
42250,2023-10-31T15:15:00,11,13
42251,2023-10-31T15:00:00,13,17
42252,2023-10-31T14:45:00,154,157
42253,2023-10-31T14:30:00,64,54
42254,2023-10-31T14:15:00,14,13
42255,2023-10-31T14:00:00,25,27
42256,2023-10-31T13:45:00,8,11
42257,2023-10-31T13:30:00,30,28
42258,2023-10-31T13:15:00,27,20
42259,2023-10-31T13:00:00,10,9
42260,2023-10-31T12:45:00,9,8
42261,2023-10-31T12:30:00,30,21
42262,2023-10-31T12:15:00,14,22
42263,2023-10-31T12:00:00,34,40
42264,2023-10-31T11:45:00,12,12
42265,2023-10-31T11:30:00,22,28
42266,2023-10-31T11:15:00,24,22
42267,2023-10-31T11:00:00,17,26
42268,2023-10-31T10:45:00,2,0
42269,2023-10-31T10:30:00,21,17
42270,2023-10-31T10:15:00,10,10
42271,2023-10-31T10:00:00,8,8
42272,2023-10-31T09:45:00,0,1
42273,2023-10-31T09:30:00,29,23
42274,2023-10-31T09:15:00,4,5
42275,2023-10-31T09:00:00,7,1
42276,2023-10-31T08:45:00,2,2
42277,2023-10-31T08:30:00,7,7
42278,2023-10-31T08:15:00,26,4
42279,2023-10-31T08:00:00,5,5
42280,2023-10-31T07:45:00,2,0
42281,2023-10-31T07:30:00,11,1
42282,2023-10-31T07:15:00,2,1
42283,2023-10-31T07:00:00,7,1
42284,2023-10-31T06:30:00,22,5
42285,2023-10-31T05:45:00,0,4
42286,2023-10-30T23:30:00,3,1
42287,2023-10-30T23:15:00,1,0
42288,2023-10-30T23:00:00,2,1
42289,2023-10-30T22:45:00,10,9
42290,2023-10-30T22:30:00,4,11
42291,2023-10-30T22:15:00,2,0
42292,2023-10-30T22:00:00,3,21
42293,2023-10-30T21:45:00,0,3
42294,2023-10-30T21:30:00,8,4
42295,2023-10-30T21:15:00,6,4
42296,2023-10-30T21:00:00,1,2
42297,2023-10-30T20:30:00,13,5
42298,2023-10-30T20:15:00,1,3
42299,2023-10-30T20:00:00,5,2
42300,2023-10-30T19:30:00,1113,1105
42301,2023-10-30T19:15:00,10,8
42302,2023-10-30T19:00:00,3,4
42303,2023-10-30T18:45:00,3,3
42304,2023-10-30T18:30:00,4,0
42305,2023-10-30T18:15:00,4,3
42306,2023-10-30T18:00:00,24,9
42307,2023-10-30T17:45:00,22,21
